age,workclass,fnlwgt,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_lev,education_cat_lev
38,Private,173968,9,1,Craft-repair,Husband,4,1,0,0,45,United-States,0,2
19,Private,70982,11,0,Other-service,Own-child,1,1,0,0,16,United-States,0,3
49,Private,166857,5,0,Handlers-cleaners,Not-in-family,4,0,0,0,40,United-States,0,1
18,?,256191,9,0,?,Own-child,2,0,0,0,25,United-States,0,2
26,Private,162872,12,0,Prof-specialty,Not-in-family,4,0,0,0,40,United-States,0,3
82,Private,152148,4,1,Handlers-cleaners,Husband,4,1,0,0,2,United-States,0,1
40,Private,139193,9,0,Craft-repair,Not-in-family,4,1,0,0,40,United-States,0,2
28,Private,791084,10,0,Craft-repair,Own-child,4,1,0,0,50,United-States,0,3
23,Private,137214,9,1,Sales,Husband,2,1,0,0,37,United-States,0,2
19,Private,183258,10,0,Adm-clerical,Own-child,4,1,0,0,40,United-States,0,3
67,Private,154035,9,0,Handlers-cleaners,Other-relative,2,1,0,0,32,United-States,0,2
43,Private,115323,13,1,Exec-managerial,Husband,4,1,3103,0,40,United-States,1,4
41,Private,213055,12,0,Adm-clerical,Not-in-family,3,0,0,0,50,United-States,0,3
37,Private,155064,11,0,Prof-specialty,Unmarried,4,0,0,0,40,United-States,0,3
20,Private,33551,9,0,Transport-moving,Own-child,4,1,0,0,40,United-States,0,2
40,Private,169995,9,0,Craft-repair,Unmarried,4,1,0,0,40,United-States,0,2
47,Private,168262,14,0,Exec-managerial,Not-in-family,4,1,99999,0,50,United-States,1,5
40,Private,104196,9,1,Tech-support,Husband,4,1,0,0,40,United-States,0,2
39,Public-sector,114055,13,0,Exec-managerial,Not-in-family,4,0,0,0,40,United-States,0,4
24,Private,274398,10,0,Adm-clerical,Own-child,2,0,0,0,20,United-States,0,3
78,?,27979,9,1,?,Husband,4,1,2228,0,32,United-States,0,2
67,?,244122,11,0,?,Not-in-family,4,0,0,0,1,United-States,0,3
49,Private,196571,13,1,Sales,Husband,4,1,0,0,45,United-States,1,4
66,Private,101607,9,0,Machine-op-inspct,Not-in-family,4,1,0,0,10,United-States,0,2
52,Private,122109,9,0,Prof-specialty,Unmarried,4,0,0,323,40,United-States,0,2
59,Self-emp,255822,9,0,Exec-managerial,Not-in-family,4,1,0,0,60,United-States,0,2
72,Private,195184,9,0,Priv-house-serv,Unmarried,4,0,0,0,12,Cuba,0,2
35,Public-sector,245372,9,0,Adm-clerical,Not-in-family,4,1,0,0,40,United-States,0,2
30,Private,169583,13,1,Exec-managerial,Wife,4,0,0,0,40,United-States,1,4
36,Private,224531,10,0,Other-service,Not-in-family,4,1,0,0,40,United-States,0,3
26,Private,186151,9,0,Tech-support,Own-child,4,0,0,0,40,United-States,0,2
23,Private,118693,13,0,Other-service,Not-in-family,4,1,0,0,35,United-States,0,4
39,Private,297449,13,1,Prof-specialty,Husband,4,1,0,0,40,United-States,1,4
40,Self-emp,125206,15,1,Prof-specialty,Husband,4,1,0,0,40,United-States,0,5
29,Private,393264,13,0,Prof-specialty,Not-in-family,4,1,0,0,40,United-States,0,4
38,Private,108140,13,0,Other-service,Not-in-family,4,1,0,0,20,United-States,0,4
63,Private,264968,13,0,Adm-clerical,Not-in-family,4,1,0,0,40,United-States,0,4
58,Self-emp,318106,9,1,Exec-managerial,Husband,4,1,0,0,40,United-States,1,2
30,Private,156025,9,0,Exec-managerial,Unmarried,4,0,0,0,40,United-States,0,2
38,Public-sector,149455,9,0,Other-service,Unmarried,2,0,0,0,40,United-States,0,2
25,Private,359985,3,0,Adm-clerical,Not-in-family,4,0,0,0,33,Mexico,0,1
44,Public-sector,165108,14,1,Prof-specialty,Husband,4,1,0,0,40,United-States,1,5
43,Private,115178,11,1,Adm-clerical,Wife,4,0,0,0,40,United-States,1,3
21,Private,149224,10,0,Transport-moving,Own-child,4,1,0,0,30,United-States,0,3
41,Public-sector,352056,12,0,Exec-managerial,Not-in-family,4,1,0,0,40,United-States,0,3
38,Private,174717,13,1,Sales,Husband,4,1,0,0,50,United-States,1,4
75,?,173064,13,1,?,Husband,4,1,0,0,6,United-States,0,4
29,Private,147755,10,1,Craft-repair,Husband,4,1,0,1672,40,United-States,0,3
52,Self-emp,135716,9,1,Farming-fishing,Husband,4,1,0,0,70,United-States,0,2
47,Private,44216,9,0,Exec-managerial,Unmarried,4,0,0,0,45,United-States,0,2
28,Private,37359,11,1,Prof-specialty,Husband,4,1,99999,0,50,United-States,1,3
24,Private,178255,10,1,Priv-house-serv,Wife,4,0,0,0,40,?,0,3
30,Public-sector,70617,14,1,Prof-specialty,Husband,1,1,0,0,10,China,0,5
30,Private,154950,10,1,Exec-managerial,Husband,4,1,15024,0,60,United-States,1,3
40,Private,356934,12,0,Exec-managerial,Not-in-family,4,1,0,0,40,United-States,1,3
27,Private,271714,10,0,Other-service,Own-child,4,0,0,0,30,United-States,0,3
26,Private,247025,9,0,Protective-serv,Unmarried,4,1,0,0,44,United-States,0,2
32,Private,107417,9,0,Other-service,Not-in-family,4,1,0,0,37,United-States,0,2
36,Public-sector,116554,13,0,Adm-clerical,Not-in-family,4,0,0,0,40,United-States,0,4
26,Private,917220,8,0,Transport-moving,Own-child,2,1,0,0,40,United-States,0,1
25,Private,430084,10,0,Transport-moving,Not-in-family,2,1,0,0,40,United-States,0,3
39,Private,202937,10,0,Tech-support,Not-in-family,4,0,0,0,40,Poland,0,3
27,Private,62737,11,1,Tech-support,Husband,4,1,0,0,40,United-States,0,3
24,Private,508548,9,1,Farming-fishing,Husband,4,1,0,0,50,United-States,0,2
38,Self-emp,275223,13,1,Sales,Husband,4,1,7688,0,40,United-States,1,4
35,Self-emp,381931,9,1,Farming-fishing,Husband,4,1,0,0,55,United-States,0,2
29,Private,246974,11,0,Tech-support,Not-in-family,4,1,0,0,40,United-States,0,3
49,Private,105431,9,0,Other-service,Not-in-family,2,0,0,0,40,United-States,0,2
36,Private,146311,5,1,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,1
47,Self-emp,159869,16,1,Craft-repair,Husband,4,1,0,0,50,United-States,0,5
21,Private,204641,10,0,Other-service,Own-child,4,1,0,0,40,United-States,0,3
35,Private,66297,13,0,Prof-specialty,Not-in-family,1,0,0,0,40,Philippines,1,4
38,Private,227615,2,1,Handlers-cleaners,Husband,4,1,0,0,40,Mexico,0,1
66,?,107744,10,1,?,Husband,4,1,0,0,40,United-States,0,3
45,Private,360393,14,1,Exec-managerial,Husband,4,1,0,1902,50,United-States,1,5
19,Private,263340,10,0,Other-service,Own-child,4,0,0,0,15,United-States,0,3
18,Private,141918,9,0,Handlers-cleaners,Own-child,4,1,0,0,22,United-States,0,2
37,Private,294292,15,1,Exec-managerial,Husband,4,1,0,0,40,United-States,0,5
49,Private,128736,13,0,Prof-specialty,Unmarried,4,0,0,0,40,United-States,0,4
33,Public-sector,511289,11,1,Protective-serv,Husband,4,1,0,0,48,United-States,1,3
27,Private,302406,10,1,Sales,Husband,4,1,0,0,40,United-States,1,3
34,Public-sector,101517,10,0,Adm-clerical,Unmarried,4,0,0,0,35,United-States,0,3
54,Public-sector,161334,14,1,Prof-specialty,Not-in-family,1,0,0,0,40,China,0,5
24,Self-emp,189148,10,0,Transport-moving,Own-child,4,1,0,0,40,United-States,0,3
44,Self-emp,103111,15,1,Prof-specialty,Husband,4,1,0,0,60,United-States,1,5
48,Self-emp,51620,13,0,Craft-repair,Not-in-family,4,1,0,0,50,United-States,0,4
23,Private,31606,9,0,Adm-clerical,Unmarried,4,0,0,0,40,United-States,0,2
29,Private,34292,9,0,Other-service,Own-child,4,1,0,0,38,United-States,0,2
21,Private,107882,12,0,Other-service,Own-child,4,0,0,0,9,United-States,0,3
18,Private,39529,8,0,Other-service,Own-child,4,0,0,0,32,United-States,0,1
18,Private,135315,5,0,Sales,Own-child,3,0,0,0,32,United-States,0,1
29,Private,107812,9,0,Craft-repair,Not-in-family,4,1,0,0,40,United-States,0,2
29,Private,229729,9,0,Transport-moving,Not-in-family,4,1,0,0,40,United-States,0,2
41,Private,111891,9,0,Machine-op-inspct,Other-relative,2,0,0,0,40,United-States,0,2
32,Private,340917,9,0,Handlers-cleaners,Not-in-family,4,1,0,0,40,United-States,0,2
61,Private,202952,6,0,Other-service,Not-in-family,2,0,0,0,24,United-States,0,1
79,Private,333230,9,1,Prof-specialty,Not-in-family,4,1,0,0,6,United-States,0,2
34,Private,114955,12,0,Machine-op-inspct,Not-in-family,4,1,0,0,40,United-States,0,3
46,Private,159869,13,1,Exec-managerial,Husband,4,1,0,0,40,United-States,1,4
50,Self-emp,57758,11,1,Sales,Husband,4,1,0,0,60,United-States,1,3
29,Private,207064,9,1,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,2
23,Private,193090,10,0,Adm-clerical,Not-in-family,4,0,3674,0,40,United-States,0,3
64,Private,151364,10,0,Adm-clerical,Not-in-family,4,0,0,0,40,United-States,0,3
70,Public-sector,88638,14,0,Prof-specialty,Unmarried,4,0,7896,0,50,United-States,1,5
28,Public-sector,304960,12,0,Adm-clerical,Not-in-family,4,0,0,1980,40,United-States,0,3
51,Private,102828,11,1,Handlers-cleaners,Husband,4,1,0,0,40,Greece,0,3
20,?,210029,10,0,?,Own-child,4,0,0,0,40,United-States,0,3
34,Public-sector,154246,13,0,Prof-specialty,Not-in-family,4,1,4865,0,55,United-States,0,4
29,Private,142519,9,0,Handlers-cleaners,Own-child,4,1,0,0,40,United-States,0,2
49,Private,104455,13,1,Other-service,Not-in-family,1,1,0,0,40,Philippines,0,4
77,Self-emp,192230,10,1,Exec-managerial,Husband,4,1,0,0,40,United-States,0,3
32,Private,292592,9,0,Other-service,Own-child,4,0,0,0,35,United-States,0,2
27,Private,330132,13,1,Tech-support,Wife,4,0,0,0,40,United-States,1,4
22,Private,51111,10,0,Sales,Not-in-family,4,0,0,0,40,United-States,0,3
35,Public-sector,258037,9,1,Craft-repair,Husband,4,1,0,0,40,Cuba,1,2
42,Public-sector,188291,13,1,Protective-serv,Husband,4,1,0,1902,40,United-States,1,4
35,Public-sector,349066,9,0,Machine-op-inspct,Own-child,4,1,0,0,40,United-States,0,2
62,?,191188,9,1,?,Husband,4,1,0,0,40,United-States,0,2
33,Private,133503,9,1,Protective-serv,Husband,4,1,2635,0,16,United-States,0,2
45,Private,146497,10,0,Exec-managerial,Unmarried,4,0,0,0,55,United-States,0,3
19,Private,240468,10,1,Sales,Own-child,4,0,0,1602,40,United-States,0,3
38,Private,175120,9,0,Craft-repair,Not-in-family,4,1,0,0,40,United-States,0,2
26,Private,416577,9,1,Machine-op-inspct,Husband,2,1,0,0,45,United-States,0,2
29,Private,253814,13,0,Exec-managerial,Not-in-family,4,0,0,0,45,United-States,0,4
33,Private,159247,13,1,Prof-specialty,Husband,4,1,0,0,40,United-States,1,4
35,Self-emp,102471,9,0,Farming-fishing,Not-in-family,4,1,0,0,80,Puerto-Rico,0,2
42,Private,213464,10,1,Craft-repair,Husband,4,1,0,0,40,United-States,0,3
20,Private,211968,11,0,Other-service,Own-child,4,0,0,0,20,United-States,0,3
43,Public-sector,32016,14,1,Prof-specialty,Husband,4,1,0,0,40,United-States,1,5
69,Private,512992,7,1,Prof-specialty,Husband,2,1,0,0,45,United-States,0,1
39,Private,135020,9,0,Transport-moving,Own-child,4,1,0,0,40,United-States,0,2
37,Private,109133,9,1,Machine-op-inspct,Husband,4,1,0,0,40,Portugal,0,2
28,Private,142712,10,1,Craft-repair,Husband,4,1,0,0,40,United-States,0,3
26,Public-sector,76900,13,0,Tech-support,Not-in-family,4,1,0,0,40,United-States,0,4
32,Private,112176,10,0,Sales,Own-child,4,1,0,0,30,United-States,0,3
43,Public-sector,262233,13,0,Exec-managerial,Not-in-family,4,1,0,0,40,United-States,1,4
49,Private,122066,9,1,Exec-managerial,Husband,4,1,0,0,30,Hungary,0,2
28,Private,194690,4,0,Other-service,Own-child,4,1,0,0,60,Mexico,0,1
35,Private,306678,9,1,Machine-op-inspct,Husband,4,1,2885,0,40,United-States,0,2
19,?,217769,10,0,?,Own-child,4,0,594,0,10,United-States,0,3
35,Public-sector,308945,9,1,Craft-repair,Husband,4,1,0,0,40,United-States,1,2
57,Private,46699,9,1,Adm-clerical,Wife,4,0,0,0,40,United-States,0,2
45,Private,377757,5,1,Transport-moving,Husband,4,1,0,0,40,United-States,0,1
23,Private,220993,9,0,Sales,Not-in-family,4,1,0,1590,48,United-States,0,2
45,Private,102147,9,1,Craft-repair,Husband,4,1,0,0,40,United-States,0,2
42,Private,113770,9,1,Adm-clerical,Wife,4,0,0,0,40,United-States,0,2
35,Private,139012,13,1,Other-service,Husband,1,1,0,0,40,Vietnam,0,4
45,Private,148900,13,1,Prof-specialty,Husband,4,1,0,0,50,United-States,1,4
28,Public-sector,329426,13,0,Exec-managerial,Not-in-family,4,1,0,0,40,United-States,0,4
64,Self-emp,181408,11,1,Craft-repair,Husband,4,1,0,0,10,United-States,0,3
44,Public-sector,101950,15,0,Prof-specialty,Unmarried,4,0,0,0,40,United-States,0,5
59,Self-emp,32537,9,1,Farming-fishing,Husband,4,1,0,0,40,United-States,1,2
41,Private,209547,9,0,Machine-op-inspct,Not-in-family,4,1,0,0,40,United-States,0,2
21,Private,202373,10,0,Sales,Own-child,2,1,0,0,25,United-States,0,3
29,Self-emp,151476,11,0,Adm-clerical,Not-in-family,4,0,2174,0,40,United-States,0,3
51,Self-emp,174824,9,0,Farming-fishing,Not-in-family,4,1,8614,0,40,United-States,1,2
22,Private,138768,9,0,Adm-clerical,Own-child,4,1,0,0,40,United-States,0,2
49,Private,143482,9,0,Other-service,Unmarried,4,0,0,0,40,United-States,0,2
53,Private,200190,12,1,Sales,Husband,4,1,0,0,80,United-States,1,3
38,Private,168407,10,0,Adm-clerical,Unmarried,4,0,5721,0,44,United-States,0,3
23,Private,148315,10,0,Craft-repair,Own-child,4,1,0,0,40,United-States,0,3
20,Private,270517,9,0,Other-service,Own-child,4,0,0,0,40,Mexico,0,2
40,Private,53506,13,0,Craft-repair,Own-child,4,0,0,0,40,United-States,0,4
25,Private,105693,13,0,Prof-specialty,Not-in-family,4,0,0,0,40,United-States,0,4
27,Private,189589,10,0,Tech-support,Not-in-family,4,0,0,0,40,United-States,0,3
20,Private,164574,9,0,Other-service,Own-child,4,1,0,0,30,United-States,0,2
37,Private,185744,9,1,Other-service,Wife,4,0,0,0,20,United-States,0,2
40,Public-sector,33155,9,0,Other-service,Own-child,4,1,0,0,40,United-States,0,2
28,Private,215955,13,1,Exec-managerial,Husband,4,1,3103,0,40,United-States,1,4
38,Self-emp,233571,9,0,Other-service,Unmarried,4,0,0,0,40,United-States,0,2
42,Private,211253,13,0,Exec-managerial,Unmarried,4,0,0,0,40,United-States,0,4
32,Public-sector,191385,12,0,Protective-serv,Not-in-family,4,1,2174,0,40,United-States,0,3
20,Private,137895,9,1,Sales,Husband,4,1,0,0,45,United-States,0,2
62,Public-sector,159699,13,1,Adm-clerical,Husband,4,1,0,0,38,United-States,0,4
31,Private,295922,10,0,Adm-clerical,Not-in-family,4,1,0,0,40,United-States,0,3
31,Self-emp,175856,9,1,Craft-repair,Husband,4,1,0,0,60,United-States,0,2
24,Private,216129,9,0,Adm-clerical,Own-child,4,1,0,0,40,United-States,0,2
62,Public-sector,407669,4,0,Other-service,Not-in-family,2,0,0,0,35,United-States,0,1
43,Public-sector,214242,10,1,Craft-repair,Husband,4,1,0,0,40,United-States,1,3
21,Private,285457,10,0,Transport-moving,Own-child,4,1,0,0,50,United-States,0,3
30,Self-emp,124420,9,0,Exec-managerial,Not-in-family,4,1,4650,0,40,United-States,0,2
22,?,246386,9,0,?,Unmarried,2,0,0,0,40,United-States,0,2
18,Private,142751,6,0,Handlers-cleaners,Not-in-family,4,1,0,0,40,United-States,0,1
59,Public-sector,283635,14,0,Prof-specialty,Not-in-family,4,0,0,0,40,United-States,0,5
24,Self-emp,322931,4,1,Transport-moving,Husband,4,1,0,1902,40,United-States,1,1
49,Private,76482,9,1,Craft-repair,Husband,4,1,0,0,40,United-States,0,2
19,Public-sector,431745,7,0,Other-service,Own-child,4,1,0,0,30,United-States,0,1
48,Private,141944,9,1,Machine-op-inspct,Husband,4,1,4386,0,40,United-States,1,2
32,Private,193042,15,1,Sales,Husband,4,1,15024,0,60,United-States,1,5
33,Private,67006,6,0,Machine-op-inspct,Not-in-family,4,0,0,0,45,United-States,0,1
23,Private,240398,13,0,Sales,Not-in-family,2,1,0,0,15,United-States,0,4
33,Public-sector,182714,15,0,Prof-specialty,Not-in-family,4,0,0,0,65,United-States,1,5
50,Public-sector,172046,10,1,Exec-managerial,Husband,4,1,0,0,40,United-States,1,3
30,Private,185177,13,1,Exec-managerial,Husband,4,1,0,0,43,United-States,0,4
32,Private,102858,12,1,Prof-specialty,Husband,4,1,0,2002,42,United-States,0,3
39,Private,84954,10,1,Sales,Husband,4,1,2829,0,65,United-States,0,3
21,Private,115895,10,0,Sales,Own-child,4,0,0,0,20,United-States,0,3
23,Private,184589,13,0,Prof-specialty,Own-child,4,0,0,0,21,United-States,0,4
32,Private,282611,13,0,Exec-managerial,Not-in-family,4,0,0,0,40,United-States,0,4
57,Private,218649,9,1,Handlers-cleaners,Husband,4,1,0,0,40,United-States,0,2
22,Public-sector,157541,10,0,Prof-specialty,Not-in-family,4,1,0,0,10,United-States,0,3
70,Private,145419,9,0,Adm-clerical,Unmarried,4,0,0,0,5,United-States,0,2
34,Private,122616,10,1,Tech-support,Husband,4,1,0,0,84,United-States,1,3
53,Private,204584,14,0,Sales,Not-in-family,4,0,0,0,40,United-States,0,5
21,Private,117210,10,0,Sales,Own-child,4,1,0,0,45,United-States,0,3
37,Private,69481,9,0,Machine-op-inspct,Not-in-family,4,1,0,0,40,United-States,0,2
60,Self-emp,148492,9,1,Craft-repair,Husband,4,1,0,1485,50,United-States,1,2
23,Private,106957,7,0,Craft-repair,Own-child,1,1,14344,0,40,Vietnam,1,1
32,Private,29312,6,1,Transport-moving,Husband,4,1,0,0,80,United-States,1,1
57,Private,120302,9,1,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,2
65,?,111916,9,1,?,Husband,4,1,0,0,40,United-States,0,2
25,Private,182227,10,0,Adm-clerical,Not-in-family,4,1,0,0,30,United-States,0,3
30,Private,219110,9,1,Craft-repair,Husband,4,1,0,0,46,United-States,0,2
31,Private,200192,9,0,Adm-clerical,Not-in-family,4,0,0,0,40,Germany,0,2
19,Private,427862,10,0,Other-service,Own-child,4,1,0,0,35,United-States,0,3
23,Public-sector,33551,13,1,Tech-support,Husband,4,1,0,0,38,United-States,0,4
44,Private,164043,9,1,Sales,Husband,4,1,0,0,40,United-States,0,2
43,?,116632,10,1,?,Husband,4,1,0,0,45,United-States,1,3
42,Private,175133,10,0,Machine-op-inspct,Unmarried,2,0,0,0,40,United-States,0,3
34,Self-emp,289731,7,1,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,1
32,Private,256362,9,1,Craft-repair,Husband,4,1,0,0,40,United-States,1,2
25,Private,282612,11,0,Tech-support,Unmarried,2,0,0,0,40,United-States,0,3
21,Private,73679,10,0,Exec-managerial,Own-child,4,0,0,0,40,United-States,0,3
31,Private,237824,9,1,Priv-house-serv,Other-relative,2,0,0,0,60,Jamaica,0,2
36,Public-sector,357720,11,0,Prof-specialty,Not-in-family,4,0,0,0,40,United-States,0,3
49,Self-emp,155489,10,1,Craft-repair,Husband,4,1,0,0,65,Poland,0,3
44,Private,138077,13,0,Adm-clerical,Unmarried,4,0,0,0,32,United-States,0,4
42,Private,183479,11,1,Sales,Husband,4,1,0,0,40,United-States,1,3
30,Private,103596,9,0,Protective-serv,Not-in-family,4,1,0,0,99,United-States,0,2
33,Private,172304,6,1,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,1
36,Self-emp,313853,13,0,Other-service,Unmarried,2,1,0,0,45,United-States,1,4
17,Private,294485,6,0,Other-service,Own-child,4,1,0,0,30,United-States,0,1
20,Private,637080,10,0,Sales,Not-in-family,4,1,0,0,25,United-States,0,3
32,Private,385959,9,0,Craft-repair,Own-child,4,1,0,0,50,United-States,0,2
33,Self-emp,116539,9,1,Craft-repair,Husband,4,1,0,0,40,United-States,0,2
37,Private,129263,10,0,Exec-managerial,Unmarried,4,0,0,0,60,United-States,0,3
60,Private,141253,6,0,Farming-fishing,Not-in-family,4,1,0,0,48,United-States,0,1
35,Public-sector,35626,10,0,Adm-clerical,Unmarried,4,0,0,0,15,United-States,0,3
43,Public-sector,94937,13,0,Adm-clerical,Unmarried,4,0,0,0,40,United-States,0,4
46,Private,220269,10,1,Tech-support,Husband,4,1,0,0,40,United-States,1,3
29,Self-emp,169544,9,1,Transport-moving,Husband,4,1,5178,0,40,United-States,1,2
36,Private,214604,13,1,Sales,Husband,4,1,0,0,42,United-States,1,4
27,Private,81540,9,1,Craft-repair,Husband,4,1,0,0,40,United-States,1,2
50,Private,24013,10,1,Exec-managerial,Husband,4,1,0,0,84,United-States,1,3
22,Private,124940,10,1,Adm-clerical,Wife,0,0,0,0,44,United-States,0,3
33,Public-sector,313729,14,0,Prof-specialty,Not-in-family,4,1,0,0,60,United-States,0,5
61,Private,192237,6,0,Sales,Unmarried,4,0,0,0,40,United-States,0,1
28,?,168524,11,1,?,Own-child,4,0,0,0,40,United-States,0,3
41,Self-emp,113324,11,1,Farming-fishing,Husband,4,1,0,0,70,United-States,1,3
22,Private,215477,10,0,Transport-moving,Own-child,4,1,0,0,40,United-States,0,3
27,Private,199903,13,0,Prof-specialty,Not-in-family,4,0,0,0,40,United-States,0,4
25,Private,431861,9,1,Transport-moving,Husband,4,1,0,0,40,United-States,0,2
32,Private,105938,9,0,Machine-op-inspct,Own-child,2,0,0,1602,20,United-States,0,2
28,Private,274679,14,0,Prof-specialty,Not-in-family,4,1,0,0,50,United-States,0,5
25,Private,177499,13,0,Craft-repair,Own-child,4,1,0,1590,35,United-States,0,4
28,Private,206125,10,1,Craft-repair,Husband,4,1,0,0,40,United-States,0,3
37,Public-sector,221740,13,1,Prof-specialty,Wife,4,0,0,0,30,United-States,1,4
58,Private,202652,9,0,Adm-clerical,Not-in-family,4,0,0,0,37,United-States,0,2
39,Private,348960,9,1,Handlers-cleaners,Husband,4,1,0,0,40,United-States,0,2
33,Private,171876,10,0,Other-service,Unmarried,4,0,0,0,40,United-States,0,3
59,Private,157932,6,1,Craft-repair,Husband,4,1,0,0,40,United-States,1,1
58,Private,201344,13,0,Craft-repair,Own-child,4,0,0,0,20,United-States,0,4
38,Private,354739,11,1,Prof-specialty,Husband,1,1,0,0,36,Philippines,1,3
34,Private,40067,10,1,Craft-repair,Husband,4,1,0,0,40,United-States,0,3
31,Private,326862,10,0,Craft-repair,Own-child,2,1,0,0,40,United-States,0,3
48,Public-sector,189762,9,1,Craft-repair,Husband,4,1,0,0,40,United-States,1,2
65,?,149049,9,1,?,Husband,4,1,0,0,40,United-States,0,2
45,Private,226246,9,0,Handlers-cleaners,Not-in-family,4,1,0,0,50,United-States,0,2
80,?,29020,15,1,?,Husband,4,1,10605,0,10,United-States,1,5
23,Private,38251,9,0,Other-service,Own-child,4,0,0,0,40,United-States,0,2
33,Private,196385,14,1,Prof-specialty,Husband,4,1,0,0,37,United-States,1,5
38,Self-emp,217054,10,0,Farming-fishing,Not-in-family,4,1,0,0,40,United-States,0,3
44,Self-emp,104973,14,1,Farming-fishing,Husband,4,1,0,0,40,United-States,1,5
