p_id,age,workclass,fnlwgt,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_lev,education_cat_lev
9256,36,Private,312206,9,Married-civ-spouse,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,2
9257,19,Without-pay,344858,9,Never-married,Farming-fishing,Own-child,4,1,0,0,20,United-States,0,2
9258,26,State-gov,177035,7,Divorced,Other-service,Unmarried,4,0,0,0,40,United-States,0,1
9259,60,Private,88055,6,Married-civ-spouse,Transport-moving,Husband,4,1,0,0,40,United-States,0,1
9260,35,Self-emp-not-inc,111095,9,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,50,United-States,0,2
9261,39,Private,192251,6,Divorced,Other-service,Not-in-family,4,0,0,0,60,United-States,0,1
9262,27,Private,29807,9,Separated,Handlers-cleaners,Unmarried,4,0,0,0,40,Japan,0,2
9263,26,Federal-gov,211596,14,Never-married,Prof-specialty,Not-in-family,4,1,0,0,40,United-States,0,5
9264,17,Private,268276,8,Never-married,Other-service,Own-child,4,1,0,0,12,United-States,0,1
9265,59,Self-emp-not-inc,181070,9,Married-civ-spouse,Sales,Husband,4,1,0,0,40,England,1,2
9266,53,Local-gov,20676,9,Married-civ-spouse,Exec-managerial,Husband,0,1,0,0,48,United-States,0,2
9267,35,Private,115803,7,Divorced,Transport-moving,Not-in-family,4,1,0,0,40,United-States,0,1
9268,34,Local-gov,124827,10,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,40,United-States,1,3
9269,36,Private,95336,9,Married-civ-spouse,Tech-support,Husband,4,1,0,0,45,United-States,1,2
9270,36,Private,257942,9,Married-civ-spouse,Sales,Husband,4,1,0,0,40,United-States,0,2
9271,21,Private,72593,9,Never-married,Other-service,Own-child,4,1,0,0,40,United-States,0,2
9272,29,Private,147340,10,Never-married,Sales,Own-child,4,0,0,0,40,United-States,0,3
9273,35,Private,185325,13,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,50,United-States,1,4
9274,59,Self-emp-not-inc,357943,13,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,40,United-States,1,4
9275,22,Private,215395,10,Never-married,Other-service,Not-in-family,4,1,0,1602,10,United-States,0,3
9276,50,Local-gov,30682,14,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,50,United-States,0,5
9277,24,Federal-gov,29591,13,Never-married,Prof-specialty,Not-in-family,3,0,0,0,40,United-States,0,4
9278,36,Private,215392,13,Divorced,Tech-support,Not-in-family,4,0,0,0,40,United-States,0,4
9279,31,Private,110554,9,Married-civ-spouse,Machine-op-inspct,Wife,4,0,4386,0,40,United-States,1,2
9280,42,Self-emp-not-inc,133584,10,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,El-Salvador,0,3
9281,38,Private,210438,4,Divorced,Sales,Unmarried,4,0,0,0,40,United-States,0,1
9282,52,Private,256916,9,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,40,United-States,0,2
9283,46,Private,73541,6,Divorced,Craft-repair,Not-in-family,4,1,0,0,40,United-States,0,1
9284,23,Private,109952,10,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,60,United-States,0,3
9285,54,Private,197975,3,Married-civ-spouse,Sales,Husband,4,1,0,0,51,United-States,0,1
9286,27,Private,401723,9,Never-married,Adm-clerical,Not-in-family,2,0,0,0,40,United-States,0,2
9287,42,Private,179524,13,Separated,Other-service,Not-in-family,4,0,0,0,50,United-States,0,4
9288,33,State-gov,296282,9,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,0,2
9289,19,Private,145844,12,Never-married,Exec-managerial,Not-in-family,4,0,0,0,50,United-States,0,3
9290,59,Private,191965,7,Married-civ-spouse,Other-service,Wife,4,0,3908,0,28,United-States,0,1
9291,54,Private,96792,9,Widowed,Other-service,Unmarried,4,0,0,0,32,United-States,0,2
9292,48,Private,185041,4,Married-civ-spouse,Transport-moving,Husband,4,1,0,1672,55,United-States,0,1
9293,19,?,233779,10,Never-married,?,Own-child,4,1,0,0,60,United-States,0,3
9294,45,Private,347834,9,Divorced,Adm-clerical,Not-in-family,4,0,0,0,40,United-States,0,2
9295,36,Private,215373,13,Never-married,Exec-managerial,Not-in-family,4,1,0,0,70,United-States,0,4
9296,35,Self-emp-not-inc,169426,12,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,0,3
9297,47,Private,202856,10,Divorced,Adm-clerical,Not-in-family,4,0,0,0,36,United-States,0,3
9298,33,Private,50276,13,Never-married,Exec-managerial,Not-in-family,4,1,0,0,40,United-States,0,4
9299,48,Self-emp-not-inc,187454,13,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,40,United-States,0,4
9300,42,Private,126098,9,Separated,Craft-repair,Unmarried,2,0,0,0,40,United-States,0,2
9301,19,Private,250639,10,Never-married,Other-service,Own-child,4,1,0,0,24,United-States,0,3
9302,64,Self-emp-inc,195366,13,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,40,United-States,0,4
9303,51,Self-emp-not-inc,186845,13,Married-civ-spouse,Farming-fishing,Husband,4,1,0,0,8,United-States,0,4
9304,20,Federal-gov,119156,9,Never-married,Adm-clerical,Other-relative,4,1,0,0,20,United-States,0,2
9305,28,Private,162343,9,Never-married,Other-service,Not-in-family,4,1,0,0,40,Puerto-Rico,0,2
9306,52,Private,108435,14,Married-civ-spouse,Exec-managerial,Husband,4,1,0,1902,50,Greece,1,5
9307,29,Self-emp-not-inc,394927,10,Never-married,Craft-repair,Not-in-family,4,1,0,0,45,United-States,0,3
9308,51,Private,172281,13,Separated,Sales,Not-in-family,4,1,0,0,40,United-States,0,4
9309,36,Private,370767,9,Married-civ-spouse,Prof-specialty,Husband,4,1,0,2377,60,United-States,0,2
9310,43,Private,352005,13,Married-civ-spouse,Sales,Husband,4,1,15024,0,45,United-States,1,4
9311,52,Private,165681,10,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,40,United-States,0,3
9312,50,Private,258819,9,Divorced,Craft-repair,Not-in-family,4,1,0,0,40,United-States,1,2
9313,25,Private,130793,10,Divorced,Other-service,Not-in-family,4,1,0,0,30,United-States,0,3
9314,36,Private,118909,12,Never-married,Adm-clerical,Unmarried,2,0,0,0,40,Jamaica,0,3
9315,44,Private,202466,10,Married-civ-spouse,Exec-managerial,Wife,4,0,0,0,60,United-States,0,3
9316,47,Private,161558,6,Married-spouse-absent,Transport-moving,Not-in-family,2,1,0,0,45,United-States,0,1
9317,32,Private,188246,9,Divorced,Craft-repair,Own-child,4,1,0,0,40,United-States,0,2
9318,37,Private,160120,14,Never-married,Prof-specialty,Unmarried,1,1,0,0,40,South,0,5
9319,40,Private,144594,9,Married-civ-spouse,Adm-clerical,Husband,4,1,2829,0,40,United-States,0,2
9320,34,Self-emp-not-inc,123429,9,Married-civ-spouse,Sales,Husband,4,1,0,0,60,United-States,0,2
9321,35,Self-emp-inc,340110,10,Married-civ-spouse,Sales,Husband,4,1,0,0,50,United-States,1,3
9322,26,Private,523067,10,Never-married,Prof-specialty,Own-child,4,1,0,0,3,El-Salvador,0,3
9323,49,Self-emp-not-inc,113513,13,Married-civ-spouse,Farming-fishing,Husband,4,1,0,0,50,United-States,0,4
9324,63,?,186809,13,Married-civ-spouse,?,Husband,4,1,0,0,30,United-States,1,4
9325,46,Self-emp-not-inc,320421,13,Married-spouse-absent,Prof-specialty,Not-in-family,4,1,0,0,25,United-States,0,4
9326,31,Local-gov,295589,10,Never-married,Adm-clerical,Own-child,2,1,0,0,40,United-States,0,3
9327,22,Private,370548,11,Never-married,Craft-repair,Not-in-family,4,1,0,0,30,United-States,0,3
9328,20,Private,120572,10,Never-married,Other-service,Not-in-family,4,0,0,0,12,United-States,0,3
9329,52,Private,110977,16,Never-married,Exec-managerial,Not-in-family,4,1,0,0,40,United-States,1,5
9330,26,Private,55860,10,Never-married,Adm-clerical,Not-in-family,2,0,0,0,40,United-States,0,3
9331,34,Private,158800,13,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,50,United-States,1,4
9332,31,Private,131568,5,Never-married,Machine-op-inspct,Not-in-family,4,1,0,0,40,United-States,0,1
9333,46,Private,173613,9,Divorced,Sales,Unmarried,4,0,0,0,30,United-States,0,2
9334,22,Private,216867,4,Married-civ-spouse,Machine-op-inspct,Husband,4,1,0,0,40,Mexico,0,1
9335,38,Private,104089,11,Never-married,Craft-repair,Own-child,4,1,0,0,40,United-States,0,3
9336,35,Private,208106,9,Married-civ-spouse,Sales,Husband,4,1,0,0,40,Ecuador,0,2
9337,27,State-gov,340269,10,Never-married,Protective-serv,Not-in-family,4,1,0,0,40,United-States,0,3
9338,27,Private,236246,12,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,40,United-States,0,3
9339,46,Private,213408,10,Divorced,Sales,Unmarried,4,0,0,0,40,Cuba,0,3
9340,40,?,84232,9,Never-married,?,Not-in-family,4,0,0,0,4,United-States,0,2
9341,19,Private,302945,10,Never-married,Adm-clerical,Own-child,4,1,0,0,10,Thailand,0,3
9342,69,?,28197,9,Married-civ-spouse,?,Husband,4,1,0,0,60,United-States,1,2
9343,20,Private,262749,10,Never-married,Other-service,Own-child,4,1,0,0,35,United-States,0,3
9344,34,Federal-gov,198265,13,Married-civ-spouse,Protective-serv,Husband,4,1,0,0,60,United-States,0,4
9345,49,Private,170871,14,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,45,United-States,1,5
9346,27,Private,177761,10,Married-civ-spouse,Farming-fishing,Husband,3,1,0,0,50,United-States,0,3
9347,59,Private,175689,10,Married-civ-spouse,Adm-clerical,Wife,4,0,0,0,14,Cuba,1,3
9348,45,Private,205100,13,Married-civ-spouse,Exec-managerial,Husband,4,1,15024,0,60,United-States,1,4
9349,21,Private,77759,10,Never-married,Sales,Own-child,4,0,0,0,15,United-States,0,3
9350,51,State-gov,77905,11,Divorced,Prof-specialty,Unmarried,4,0,0,0,40,United-States,0,3
9351,64,?,193575,7,Never-married,?,Unmarried,4,1,0,0,40,United-States,0,1
9352,41,State-gov,116520,16,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,40,United-States,1,5
9353,18,?,85154,8,Never-married,?,Own-child,1,0,0,0,24,Germany,0,1
9354,49,Private,180532,14,Married-spouse-absent,Prof-specialty,Not-in-family,4,1,0,0,40,United-States,0,5
9355,51,Private,508891,9,Divorced,Machine-op-inspct,Own-child,2,1,0,0,40,United-States,0,2
9356,20,Private,211345,10,Never-married,Handlers-cleaners,Own-child,4,0,0,0,20,United-States,0,3
9357,69,Self-emp-not-inc,170877,9,Married-civ-spouse,Sales,Husband,4,1,0,0,48,United-States,0,2
9358,18,?,97318,9,Never-married,?,Own-child,4,0,0,0,35,United-States,0,2
9359,43,Private,184105,9,Married-civ-spouse,Handlers-cleaners,Husband,4,1,0,0,50,United-States,0,2
9360,50,Private,150941,9,Divorced,Machine-op-inspct,Unmarried,2,0,0,0,44,United-States,0,2
9361,32,Private,303942,9,Married-civ-spouse,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,2
9362,27,Local-gov,273929,9,Never-married,Farming-fishing,Own-child,4,1,0,0,40,United-States,0,2
9363,38,Private,197077,9,Married-civ-spouse,Other-service,Husband,4,1,0,0,40,United-States,0,2
9364,62,Private,162825,9,Married-civ-spouse,Machine-op-inspct,Husband,4,1,0,0,40,United-States,1,2
9365,46,Private,159869,9,Divorced,Exec-managerial,Not-in-family,4,1,0,0,44,United-States,0,2
9366,19,Private,158343,10,Never-married,Tech-support,Own-child,4,0,0,0,40,?,0,3
9367,17,?,406920,6,Never-married,?,Own-child,4,1,0,0,40,United-States,0,1
9368,21,Private,227986,9,Never-married,Machine-op-inspct,Unmarried,4,0,0,0,40,United-States,0,2
9369,36,Private,137527,13,Never-married,Adm-clerical,Not-in-family,4,0,0,0,50,United-States,0,4
9370,36,Private,180150,8,Divorced,Handlers-cleaners,Not-in-family,4,1,0,0,40,United-States,0,1
9371,23,Private,239539,9,Never-married,Machine-op-inspct,Own-child,1,1,0,0,40,Philippines,0,2
9372,58,Private,281792,13,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,40,United-States,1,4
9373,40,Private,224799,13,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,45,United-States,0,4
9374,64,Private,292639,10,Married-civ-spouse,Exec-managerial,Wife,4,0,10566,0,35,United-States,0,3
9375,66,Private,22313,7,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,20,United-States,0,1
9376,42,Private,194636,9,Married-civ-spouse,Sales,Husband,4,1,0,0,40,United-States,0,2
9377,55,Private,156089,10,Widowed,Adm-clerical,Unmarried,4,0,0,0,40,United-States,0,3
9378,53,Private,193720,10,Married-civ-spouse,Exec-managerial,Husband,4,1,0,1977,40,United-States,1,3
9379,25,Private,218667,9,Married-civ-spouse,Handlers-cleaners,Husband,4,1,0,0,40,United-States,0,2
9380,39,Private,358837,10,Never-married,Tech-support,Unmarried,2,0,0,0,40,United-States,0,3
9381,20,Private,174685,9,Never-married,Other-service,Own-child,4,1,0,0,40,United-States,0,2
9382,32,Private,168854,9,Married-civ-spouse,Other-service,Husband,4,1,0,0,54,United-States,0,2
9383,28,Private,133696,13,Never-married,Sales,Unmarried,4,1,0,0,65,United-States,0,4
9384,23,Federal-gov,350680,12,Never-married,Exec-managerial,Own-child,4,0,0,0,40,Poland,0,3
9385,18,Private,115215,9,Never-married,Other-service,Own-child,4,1,0,0,25,United-States,0,2
9386,43,Self-emp-not-inc,152958,9,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,35,United-States,1,2
9387,29,Private,217200,9,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,0,2
9388,32,Private,235124,10,Married-civ-spouse,Protective-serv,Husband,4,1,0,0,46,Dominican-Republic,0,3
9389,31,Local-gov,144949,9,Divorced,Craft-repair,Unmarried,4,1,0,0,40,United-States,0,2
9390,60,Private,135470,3,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,Mexico,0,1
9391,42,Private,281209,10,Married-civ-spouse,Transport-moving,Husband,4,1,0,0,50,United-States,0,3
9392,46,Private,155489,14,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,50,United-States,1,5
9393,38,Private,290306,9,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,1,2
9394,18,Private,182042,7,Never-married,Other-service,Own-child,4,0,0,0,19,United-States,0,1
9395,31,Private,210008,9,Never-married,Sales,Own-child,4,0,0,0,40,United-States,0,2
9396,54,Private,234938,9,Married-civ-spouse,Sales,Husband,4,1,4064,0,55,United-States,0,2
9397,46,Private,315423,10,Married-civ-spouse,Sales,Husband,4,1,0,2042,50,United-States,0,3
9398,27,Self-emp-not-inc,30244,9,Never-married,Farming-fishing,Own-child,4,1,0,0,80,United-States,0,2
9399,50,Local-gov,30008,13,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,45,United-States,1,4
9400,38,Self-emp-not-inc,201328,4,Married-civ-spouse,Farming-fishing,Husband,4,1,0,0,56,United-States,0,1
9401,36,State-gov,96468,14,Never-married,Prof-specialty,Own-child,4,0,0,0,40,United-States,0,5
9402,25,Private,486332,9,Divorced,Other-service,Not-in-family,4,1,0,0,40,Mexico,0,2
9403,19,Private,46162,9,Never-married,Farming-fishing,Own-child,4,1,0,0,25,United-States,0,2
9404,60,Local-gov,98350,10,Married-civ-spouse,Other-service,Husband,1,1,0,0,60,Philippines,0,3
9405,45,Local-gov,175958,5,Never-married,Other-service,Own-child,4,1,0,0,40,United-States,0,1
9406,21,Private,119309,10,Never-married,Tech-support,Own-child,4,1,0,1602,16,United-States,0,3
9407,42,Private,175935,9,Divorced,Transport-moving,Not-in-family,4,1,0,1980,46,United-States,0,2
9408,38,Private,204527,9,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,50,United-States,0,2
9409,22,?,57827,10,Never-married,?,Own-child,4,1,0,0,40,United-States,0,3
9410,19,Private,418176,9,Never-married,Exec-managerial,Not-in-family,2,1,0,0,32,United-States,0,2
9411,23,Private,262744,10,Never-married,Adm-clerical,Own-child,4,1,0,0,40,United-States,0,3
9412,24,Private,177287,10,Never-married,Handlers-cleaners,Own-child,4,0,0,0,30,United-States,0,3
9413,30,Private,255004,12,Divorced,Sales,Not-in-family,4,1,0,0,52,United-States,0,3
9414,62,Private,183735,10,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,40,United-States,0,3
9415,26,Self-emp-not-inc,318644,15,Never-married,Prof-specialty,Own-child,4,1,0,0,20,United-States,0,5
9416,42,Federal-gov,132125,13,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,52,United-States,1,4
9417,33,Private,206051,9,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,0,2
9418,54,Self-emp-inc,99185,16,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,50,?,1,5
9419,35,Private,225750,13,Divorced,Prof-specialty,Unmarried,4,0,0,0,32,United-States,0,4
9420,33,Private,245777,9,Divorced,Sales,Not-in-family,4,1,0,0,40,United-States,0,2
9421,45,Private,169092,9,Divorced,Sales,Not-in-family,4,0,0,0,55,United-States,0,2
9422,62,Private,211035,13,Married-civ-spouse,Adm-clerical,Wife,4,0,0,0,30,United-States,1,4
9423,24,Private,285432,9,Never-married,Exec-managerial,Own-child,4,1,0,0,40,United-States,0,2
9424,50,Local-gov,154779,10,Divorced,Adm-clerical,Not-in-family,2,0,0,0,40,United-States,0,3
9425,54,Private,37237,13,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,40,United-States,1,4
9426,58,Private,417419,4,Divorced,Machine-op-inspct,Own-child,4,1,0,0,40,United-States,0,1
9427,39,Self-emp-inc,33975,9,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,50,United-States,0,2
9428,32,Private,42485,9,Divorced,Craft-repair,Unmarried,4,1,0,0,40,United-States,0,2
9429,27,Private,170017,13,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,40,United-States,0,4
9430,27,Private,152683,9,Married-civ-spouse,Transport-moving,Husband,4,1,3908,0,35,United-States,0,2
9431,20,Private,41721,10,Never-married,Other-service,Own-child,4,1,0,0,60,United-States,0,3
9432,64,Private,66634,4,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,0,1
9433,55,Self-emp-inc,257216,14,Widowed,Sales,Not-in-family,4,0,0,0,40,United-States,0,5
9434,46,Private,167882,9,Divorced,Tech-support,Not-in-family,4,0,0,0,43,United-States,0,2
9435,45,Private,179428,10,Married-civ-spouse,Transport-moving,Husband,4,1,0,0,55,United-States,0,3
9436,26,Private,57512,9,Never-married,Transport-moving,Not-in-family,4,1,0,0,40,United-States,0,2
9437,36,Private,301614,9,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,0,2
9438,25,Private,193820,13,Never-married,Sales,Not-in-family,4,0,0,1876,40,United-States,0,4
9439,58,Private,222247,6,Married-civ-spouse,Transport-moving,Husband,4,1,0,1887,40,United-States,1,1
9440,39,Self-emp-inc,189092,13,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,45,United-States,0,4
9441,47,Private,217509,9,Widowed,Priv-house-serv,Not-in-family,1,0,0,0,45,Thailand,0,2
9442,35,Private,308691,14,Married-civ-spouse,Machine-op-inspct,Husband,4,1,0,0,48,United-States,0,5
9443,38,Private,169672,9,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,40,United-States,0,2
9444,50,Private,120914,7,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,0,1
9445,36,Private,370156,9,Divorced,Adm-clerical,Unmarried,4,0,0,0,38,United-States,0,2
9446,28,Private,398220,3,Never-married,Craft-repair,Other-relative,4,1,0,0,40,Mexico,0,1
9447,44,Self-emp-not-inc,208277,9,Married-civ-spouse,Machine-op-inspct,Wife,4,0,0,0,45,United-States,0,2
9448,40,Private,337456,9,Divorced,Protective-serv,Unmarried,4,0,0,0,40,United-States,0,2
9449,55,Private,172666,10,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,1,3
9450,29,Self-emp-not-inc,32280,9,Never-married,Farming-fishing,Not-in-family,4,1,0,0,45,United-States,0,2
9451,33,Private,194901,9,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,45,United-States,0,2
9452,19,?,57329,10,Never-married,?,Own-child,4,0,0,0,30,Japan,0,3
9453,32,Private,173730,13,Married-civ-spouse,Exec-managerial,Husband,4,1,7688,0,40,United-States,1,4
9454,45,Local-gov,153312,14,Married-civ-spouse,Prof-specialty,Husband,2,1,0,0,10,United-States,1,5
9455,23,Private,274797,9,Never-married,Handlers-cleaners,Own-child,4,1,0,0,25,United-States,0,2
9456,31,Private,359249,11,Never-married,Protective-serv,Own-child,2,1,0,0,40,United-States,0,3
9457,22,Private,152744,10,Never-married,Other-service,Not-in-family,1,0,0,0,40,Philippines,0,3
9458,59,Private,188041,9,Divorced,Handlers-cleaners,Not-in-family,2,1,0,0,40,United-States,0,2
9459,32,Private,97723,10,Never-married,Craft-repair,Not-in-family,4,1,0,0,38,United-States,0,3
9460,49,State-gov,354529,10,Never-married,Adm-clerical,Not-in-family,4,0,0,0,40,United-States,0,3
9461,22,Private,249727,10,Never-married,Adm-clerical,Own-child,4,1,0,0,30,United-States,0,3
9462,26,Private,189590,10,Never-married,Adm-clerical,Not-in-family,4,1,0,0,30,United-States,0,3
9463,23,State-gov,298871,10,Married-civ-spouse,Adm-clerical,Husband,1,1,0,0,40,Vietnam,0,3
9464,55,Self-emp-not-inc,205296,10,Married-civ-spouse,Sales,Wife,4,0,0,0,50,United-States,0,3
9465,47,Private,303637,9,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,49,United-States,1,2
9466,44,Private,242861,9,Married-civ-spouse,Transport-moving,Husband,4,1,0,0,40,United-States,0,2
